,DeltaYears,DeltaYears,DeltaYears,MeanAbsAPC_perYear,MeanAbsAPC_perYear,MeanAbsAPC_perYear
,count,mean,std,count,mean,std
PLIKS_grp,,,,,,
0.0,61,8.866120218579233,1.1322583431695206,61,1.0241853350274968,0.15486572041088867
1.0,18,8.84259259259259,1.2055457666540317,18,1.1192996683979388,0.37926393219157517
2.0,22,9.734848484848483,0.8635920598241081,22,1.0207108111968528,0.19069110641200995
3.0,12,9.749999999999998,1.3789543689024475,12,0.9789278627082846,0.2428166077654274
