,DeltaYears,DeltaYears,DeltaYears,MeanAbsAPC_perYear,MeanAbsAPC_perYear,MeanAbsAPC_perYear
,count,mean,std,count,mean,std
PLIKS_grp,,,,,,
0.0,62,8.846774193548386,1.1332241939963283,62,1.311025271454265,0.24110076654804946
1.0,20,8.825,1.179720206693888,20,1.4965376160990165,0.46230575385080097
2.0,22,9.734848484848483,0.8635920598241081,22,1.3230267355168515,0.3628610437160343
3.0,13,9.673076923076922,1.349065836969652,13,1.2325073594600247,0.2911855815420337
